.././src/hot/br/gov/dpf/epol/pesquisa/PesquisaCampo.java,Raquel Guimaraes,Marcos Candeia,Rigel Melo
.././src/hot/br/gov/dpf/epol/pesquisa/SearchFilterType.java,Demontie Junior,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/BDList.java,Lucas Torres,Diego Cavalcanti,Pedro Henriques
.././src/hot/br/gov/dpf/epol/pesquisa/pp/IPesquisa.java,Vladwoguer Bezerra,Diego Cavalcanti,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/IPesquisaBanco.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/IPesquisaMemoria.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/PesquisaEmBanco.java,Raquel Guimaraes,Diego Cavalcanti,Felipe Diogenes
.././src/hot/br/gov/dpf/epol/pesquisa/pp/PesquisaEmMemoria.java,Raquel Guimaraes,Diego Cavalcanti,Marcos Candeia
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/AbstractFiltro.java,Vladwoguer Bezerra,NA,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroAceitaTudo.java,Vladwoguer Bezerra,NA,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroCompareTo.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroMemoria.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroPropertyEquals.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroRejeitaTudo.java,Vladwoguer Bezerra,NA,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltroSituacaoTarefa.java,Leticia Wanderlei,Vladwoguer Bezerra,Marcos Candeia
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/FiltrosEncadeados.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/IFiltroBanco.java,Diego Cavalcanti,Vladwoguer Bezerra,NA
.././src/hot/br/gov/dpf/epol/pesquisa/pp/filtro/IFiltroValorColuna.java,Vladwoguer Bezerra,NA,NA
.././src/hot/br/gov/dpf/epol/session/AgendaBean.java,Andre Abrantes,Joao Batista,Gabriel Brito
.././src/hot/br/gov/dpf/epol/session/AgendaService.java,Demontie Junior,Diego Cavalcanti,Marcos Candeia
.././src/hot/br/gov/dpf/epol/session/AnalisarApensamentoBean.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/AnalisarApensamentoService.java,Filipe Wesley,NA,NA
.././src/hot/br/gov/dpf/epol/session/Autenticador.java,Igleson Freire,NA,NA
.././src/hot/br/gov/dpf/epol/session/AutenticadorBean.java,Carla Sukeyosi,Diego Cavalcanti,Vladwoguer Bezerra
.././src/hot/br/gov/dpf/epol/session/CMISIndisponivelBean.java,Andre Abrantes,Igleson Freire,NA
.././src/hot/br/gov/dpf/epol/session/CMISService.java,Andre Abrantes,Igleson Freire,NA
.././src/hot/br/gov/dpf/epol/session/CamposComplementaresBean.java,Diego Cavalcanti,Vladwoguer Bezerra,Pedro Henriques
.././src/hot/br/gov/dpf/epol/session/CamposComplementaresService.java,Igleson Freire,Pedro Henriques,NA
.././src/hot/br/gov/dpf/epol/session/CasoBean.java,Jessica Sousa,Demontie Junior,Diego Cavalcanti
.././src/hot/br/gov/dpf/epol/session/CasoService.java,Jessica Sousa,Igleson Freire,Amaury Medeiros
.././src/hot/br/gov/dpf/epol/session/CategoriaBean.java,Igleson Freire,NA,NA
